website,photo,ready_to_link,ordernum,lat,lon,city,name_search,photo_version,zip,country_short_code,bad_standing,effective_date,status,address,active,state_code,show_on_map,kids,name,country,org_type,aid,full_state
http://www.clermontcrossfit.com/,https://profilepicsbucket.crossfit.com/24df2-A6774_4-184.jpg,1,5355,28.574253,-81.7413739,Minneola,clermont,4,34715,US,0,2013-05-01T07:00:00Z,0,407 Old HWY 50 unit 407-D,1,FL,1,1,Clermont CrossFit,United States,Commercial,6774,Florida
http://munciecrossfit.com/,https://profilepicsbucket.crossfit.com/5082e-A6780_6-184.jpg,1,5697,40.208939,-85.385939,Muncie,muncie,6,47303,US,0,2013-05-01T07:00:00Z,0,210 East Centennial Ave.,1,IN,1,0,Muncie CrossFit,United States,Commercial,6780,Indiana
http://lindasgym.no/stord-crossfit-3/,https://profilepicsbucket.crossfit.com/pukie.png,1,8592,59.7595521,5.453285,Stord,stord,0,5412,NO,0,2013-05-02T07:00:00Z,0,Djupamyro 3,1,,1,1,Stord CrossFit,Norway,Commercial,6789,
http://www.stormkingcrossfit.com/,https://profilepicsbucket.crossfit.com/aee1d-A6793_3-184.jpg,1,5153,48.117568,-123.430844,Port Angeles,storm,3,98362,US,0,2013-05-02T07:00:00Z,0,224 E 1st St,1,WA,1,1,Storm King CrossFit,United States,Commercial,6793,Washington
http://www.crossfitbradenton.com/,https://profilepicsbucket.crossfit.com/0c717-A6794_3-184.jpg,1,5203,27.435203298428174,-82.52215147018433,Bradenton,crossfit,3,34203,US,0,2013-05-02T07:00:00Z,0,3220 59th Avenue Dr E Unit 103,1,FL,1,0,CrossFit Bradenton,United States,Commercial,6794,Florida
http://pinevillecrossfit.com/,https://profilepicsbucket.crossfit.com/81d5b-A6796_1-184.jpg,1,5197,35.08911630508997,-80.88575262883606,Pineville,crossfit,1,28134,US,0,2013-05-02T07:00:00Z,0,400 N Polk St, Ste. A,1,NC,1,1,CrossFit Pineville,United States,Commercial,6796,North Carolina
http://www.crossfit4042.com/,https://profilepicsbucket.crossfit.com/43586-A6799_2-184.jpg,1,5155,35.609989,-78.566726,Garner,crossfit,2,27529,US,0,2013-05-02T07:00:00Z,0,139 Technology Drive, Suite A,1,NC,1,1,CrossFit 4042,United States,Commercial,6799,North Carolina
http://crossfitnega.com/,https://profilepicsbucket.crossfit.com/c6344-A6804_1-184.jpg,1,5156,34.276262,-83.842335,Gainesville,crossfit,1,30501,US,0,2013-05-03T07:00:00Z,0,2491 Hilton Drive Suite 1,1,GA,1,1,CrossFit NE Georgia,United States,Commercial,6804,Georgia
http://crossfittiffin.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,6994,41.102163,-83.201364,Tiffin,crossfit,0,44883,US,0,2013-05-03T07:00:00Z,0,1617 County Road 54,1,OH,1,0,CrossFit Tiffin,United States,Commercial,6805,Ohio
http://www.crossfitallout.co.uk,https://profilepicsbucket.crossfit.com/da1c0-A6818_4-184.jpg,1,6739,54.61172754046433,-1.578973480301073,Newton Aycliffe,crossfit,4,DL5 6EJ,GB,0,2013-05-04T07:00:00Z,0,8 Northfield Way, Aycliffe Industrial Park,1,,1,1,CrossFit All Out,United Kingdom,Commercial,6818,
http://www.crossfitmalardalen.se/,https://profilepicsbucket.crossfit.com/4a4ed-A6819_2-184.jpg,1,5218,59.562836,16.265331,Kolback,crossfit,2,734 93,SE,0,2013-05-04T07:00:00Z,0,Borgbyvagen 2,1,,1,0,CrossFit Malardalen,Sweden,Commercial,6819,
https://natriumfitness.ru/,https://profilepicsbucket.crossfit.com/dcdce-A6822_2-184.jpg,1,13945,55.723077807070695,37.6356798323672,Moscow,natrium,2,115054,RU,0,2013-05-05T07:00:00Z,0,Dubininskaya 68, Building 2,1,,1,0,Natrium CrossFit,Russian Federation,Commercial,6822,
http://crossfitvenividivici.com/,https://profilepicsbucket.crossfit.com/9c3ac-A6827_3-184.jpg,1,5612,36.0054,-115.08181,Henderson,crossfit,3,89052,US,0,2013-05-06T07:00:00Z,0,600 S Green Valley Parkway, Suite 110,1,NV,1,1,CrossFit Veni Vidi Vici,United States,Commercial,6827,Nevada
http://www.turn2crossfit.com,https://profilepicsbucket.crossfit.com/515f6-A6838_1-184.jpg,1,5254,33.5266779,-117.1764173,Murrieta,turn,1,92562,US,0,2013-05-07T07:00:00Z,0,41655 Reagan Way Suite H,1,CA,1,0,Turn 2 CrossFit,United States,Commercial,6838,California
http://crossfitadversis.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5165,39.5558572,-89.2592201,Taylorville,crossfit,0,62568,US,0,2013-05-07T07:00:00Z,0,900 Old Oak Road,1,IL,1,0,CrossFit Adversis,United States,Commercial,6843,Illinois
http://www.crossfitcathal.com/,https://profilepicsbucket.crossfit.com/1d618-A6845_2-184.jpg,1,5189,36.00916803056637,-90.53390463436673,Paragould,crossfit,2,72450,US,0,2013-05-08T07:00:00Z,0,66 Western Greene Road 721,1,AR,1,0,CrossFit Cathal,United States,Commercial,6845,Arkansas
http://www.cfsouthwest.com/,https://profilepicsbucket.crossfit.com/719f9-A6848_3-184.jpg,1,5230,-33.345387,115.661118,East Bunbury,crossfit,3,6230,AU,0,2013-05-08T07:00:00Z,0,Unit 1, 8c Picton Road,1,WA,1,1,CrossFit South West 6230,Australia,Commercial,6848,Western Australia
http://isabellafitness.com/,https://profilepicsbucket.crossfit.com/82b50-A6852_2-184.jpg,1,5168,40.468332299070624,-74.36033803978424,Sayreville,crossfit,2,08872,US,0,2013-05-08T07:00:00Z,0,242 Main Street,1,NJ,1,1,CrossFit Sayreville,United States,Commercial,6852,New Jersey
http://hackettstowncrossfit.com/,https://profilepicsbucket.crossfit.com/7a6c3-A6854_1-184.jpg,1,5798,40.852928,-74.833068,Hackettstown,hackettstown,1,07840,US,0,2013-05-08T07:00:00Z,0,200A Valentine St.,1,NJ,1,0,Hackettstown CrossFit,United States,Commercial,6854,New Jersey
http://crossfithardknox.com/,https://profilepicsbucket.crossfit.com/63d5f-A6856_3-184.jpg,1,5184,37.858199,-85.970315,Radcliff,crossfit,3,40160,US,0,2013-05-08T07:00:00Z,0,1632 N.Logsdon Parkway,1,KY,1,1,CrossFit Hard Knox,United States,Commercial,6856,Kentucky
http://www.crossfitstimulus.com,https://profilepicsbucket.crossfit.com/29b40-A6860_3-184.jpg,1,5569,37.0434863,-76.3519552,Hampton,crossfit,3,23669,US,0,2013-05-08T07:00:00Z,0,19 W Mercury Blvd,1,VA,1,0,CrossFit Stimulus,United States,Commercial,6860,Virginia
http://www.crossfitnutley.com,https://profilepicsbucket.crossfit.com/9a761-A6862_3-184.jpg,1,5198,40.8276922,-74.145767,Nutley,golden,3,07110,US,0,2013-05-08T07:00:00Z,0,2 Baltimore Street,1,NJ,1,0,Golden Phoenix CrossFit III,United States,Commercial,6862,New Jersey
http://www.crossfit301elite.com/,https://profilepicsbucket.crossfit.com/7e0c5-A6865_1-184.jpg,1,7689,39.664788,-77.710757,Hagerstown,crossfit,1,21742,US,0,2013-05-09T07:00:00Z,0,583 Northern Ave,1,MD,1,0,CrossFit 301 Elite,United States,Commercial,6865,Maryland
http://crossfitinfliction.com/,https://profilepicsbucket.crossfit.com/56849-A6872_2-184.jpg,1,5325,34.6947891,-82.2283689,Fountain Inn,crossfit,2,29644,US,0,2013-05-09T07:00:00Z,0,604 Northwoods Dr,1,SC,1,1,CrossFit Fountain Inn,United States,Commercial,6872,South Carolina
http://www.crossfitrotorua.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5250,-38.1201825,176.2271253,Rotorua,crossfit,0,3015,NZ,0,2013-05-09T07:00:00Z,0,10 Maisey Place Fairey Springs,1,,1,0,CrossFit Rotorua,New Zealand,Commercial,6880,
http://www.crossfithighpulse.com.br/,https://profilepicsbucket.crossfit.com/pukie.png,1,8716,-25.43024325949004,-49.33850210713709,Curitiba,crossfit,0,82.305-100,BR,0,2013-05-10T07:00:00Z,0,BR 277, 3850. (Acesso ao viaduto da Toaldo Túlio),1,,1,1,CrossFit High Pulse,Brazil,Commercial,6883,
http://www.crossfitparkave.com/,https://profilepicsbucket.crossfit.com/f45fd-A6888_3-184.jpg,1,11941,43.153558,-77.573437,Rochester,crossfit,3,14607,US,0,2013-05-10T07:00:00Z,0,1044 University Ave Unit 3,1,NY,1,0,CrossFit Park Ave,United States,Commercial,6888,New York
http://crossfitaerial.com/,https://profilepicsbucket.crossfit.com/930a6-A6891_3-184.jpg,1,7086,46.7665323,-92.1141343,Duluth,crossfit,3,55802,US,0,2013-05-10T07:00:00Z,0,316 Garfield Ave,1,MN,1,0,CrossFit Ariel,United States,Commercial,6891,Minnesota
http://www.802crossfitvt.com/,https://profilepicsbucket.crossfit.com/82445-A6897_1-184.jpg,1,5581,44.510533,-73.139732,Essex Junction,802,1,05452,US,0,2013-05-10T07:00:00Z,0,16B Morse Drive,1,VT,1,1,802 CrossFit,United States,Commercial,6897,Vermont
http://www.dtc.fit,https://profilepicsbucket.crossfit.com/ee6a8-A6898_4-184.jpg,1,5175,39.592161,-104.877626,Greenwood Village,driven,4,80112,US,0,2013-05-10T07:00:00Z,0,6860 S Dallas Way,1,CO,1,0,Driven to Conquer CrossFit,United States,Commercial,6898,Colorado
http://www.crossfitreform.com/,https://profilepicsbucket.crossfit.com/0c637-A6901_2-184.jpg,1,5673,33.6362744,-117.60993,Rancho Santa Margarita,crossfit,2,92688,US,0,2013-05-10T07:00:00Z,0,29821 Aventura, Suite D-F,1,CA,1,0,CrossFit Reform,United States,Commercial,6901,California
http://www.crossfitgreenville.com/Home.aspx,https://profilepicsbucket.crossfit.com/ae675-A6905_2-184.jpg,1,5606,35.6077199,-77.3782275,Greenville,crossfit,2,27834,US,0,2013-05-11T07:00:00Z,0,818 Clark Street,1,NC,1,0,CrossFit Greenville,United States,Commercial,6905,North Carolina
http://crossfitfurnace.com/,https://profilepicsbucket.crossfit.com/744a6-A6908_2-184.jpg,1,10638,-31.8005716,115.8563764,Landsdale,crossfit,2,6065,AU,0,2013-05-11T07:00:00Z,0,3/89 Christable Way,1,WA,1,1,CrossFit Furnace,Australia,Commercial,6908,Western Australia
http://www.southwindcrossfit.com/,https://profilepicsbucket.crossfit.com/8c875-A6911_4-184.jpg,1,5227,38.872953,-99.333372,Hays,southwind,4,67601,US,0,2013-05-13T07:00:00Z,0,229 W 10th St,1,KS,1,1,SouthWind CrossFit,United States,Commercial,6911,Kansas
http://www.parkridgecrossfit.com/,https://profilepicsbucket.crossfit.com/7d044-A6916_2-184.jpg,1,5180,41.9964975,-87.8092603,Chicago,crossfit,2,60631,US,0,2013-05-13T07:00:00Z,0,6325 N. Avondale Ave Suite 122,1,IL,1,1,CrossFit Park Ridge,United States,Commercial,6916,Illinois
http://www.crossfit-flensburg.com/,https://profilepicsbucket.crossfit.com/b6785-A6918_2-184.jpg,1,5231,54.766754,9.4391026,Flensburg,crossfit,2,24939,DE,0,2013-05-13T07:00:00Z,0,Gutenberg Straße 10,1,,1,1,CrossFit Flensburg,Germany,Commercial,6918,
http://crossfitfivepoints.com/,https://profilepicsbucket.crossfit.com/8dfb1-A6922_2-184.jpg,1,9647,40.411163,-74.041229,Atlantic Highlands,crossfit,2,07716,US,0,2013-05-14T07:00:00Z,0,21 West Lincoln Ave,1,NJ,1,1,CrossFit Five Points,United States,Commercial,6922,New Jersey
http://www.crossfitbink36.nl/nl/home/#sthash.nGrFBTVq.dpbs,https://profilepicsbucket.crossfit.com/8049b-A6939_2-184.jpg,1,9505,52.0734802,4.3325885,The Hague,crossfit,2,2516 BE,NL,0,2013-05-15T07:00:00Z,0,Binckhorstlaan 36,1,,1,1,CrossFit Bink 36,Netherlands,Commercial,6939,
http://cfpittsfield.com/,https://profilepicsbucket.crossfit.com/5b7e0-A6941_14-184.jpg,1,5619,42.4471761,-73.244207,Pittsfield,crossfit,14,01201,US,0,2013-05-15T07:00:00Z,0,505 East Street,1,MA,1,0,CrossFit Pittsfield,United States,Commercial,6941,Massachusetts
http://www.bigfourcrossfit.com/,https://profilepicsbucket.crossfit.com/5b537-A6943_5-184.jpg,1,5208,40.3301551,-84.0928912,Port Jefferson,big,5,45360,US,0,2013-05-15T07:00:00Z,0,102 Wall St.,1,OH,1,0,Big Four CrossFit,United States,Commercial,6943,Ohio
http://www.crossfitzlin.com/,https://profilepicsbucket.crossfit.com/5b3bc-A6945_1-184.jpg,1,8255,49.2241982,17.6414627,Zlin,crossfit,1,76001,CZ,0,2013-05-16T07:00:00Z,0,Rybníky IX 326,1,,1,0,CrossFit Zlin,Czech Republic,Commercial,6945,
http://www.crossfitseinajoki.com/,https://profilepicsbucket.crossfit.com/1c879-A6946_2-184.jpg,1,5246,62.77847,22.817005,Seinäjoki,crossfit,2,60220,FI,0,2013-05-16T07:00:00Z,0,Alaseinäjoenkatu 17,1,,1,0,CrossFit Seinäjoki,Finland,Commercial,6946,
http://www.crossfiteasternridge.com/,https://profilepicsbucket.crossfit.com/3ddaf-A6949_1-184.jpg,1,5307,43.784705,-87.758965,Sheboygan,mwg,1,53083,US,0,2013-05-16T07:00:00Z,0,3678 Progress Drive,1,WI,1,0,MWG CrossFit,United States,Commercial,6949,Wisconsin
http://www.crossfitnavitas.ie,https://profilepicsbucket.crossfit.com/d0816-A6951_3-184.jpg,1,5238,53.3425,-6.26583,Dublin,crossfit,3,12,IE,0,2013-05-16T07:00:00Z,0,Unit 13 KCR Industrial Estate, Ravensdale park, Kimmage Road,1,,1,0,CrossFit Navitas,Ireland,Commercial,6951,
http://www.crossfitneuss.de/,https://profilepicsbucket.crossfit.com/030b3-A6956_3-184.jpg,1,5644,51.15819,6.76969,Neuss,crossfit,3,41468,DE,0,2013-05-17T07:00:00Z,0,Hansemannstr. 57,1,,1,0,CrossFit Neuss,Germany,Commercial,6956,
http://www.crossfiteastriver.com,https://profilepicsbucket.crossfit.com/bfb6d-A6959_3-184.jpg,1,9822,40.7255385,-73.9783142,New York,crossfit,3,10009,US,0,2013-05-17T07:00:00Z,0,647 E 9th Street,1,NY,1,0,CrossFit East River,United States,Commercial,6959,New York
http://www.crossfittyphoon.com/,https://profilepicsbucket.crossfit.com/f536b-A6960_2-184.jpg,1,5226,22.28545882149355,114.14276867459944,Sai Wan,crossfit,2,0000,HK,0,2013-05-17T07:00:00Z,0,GF 38-40 Third Street,1,,1,0,CrossFit Typhoon,Hong Kong,Commercial,6960,
http://crossfitskovde.se/,https://profilepicsbucket.crossfit.com/pukie.png,1,6464,58.3927634,13.8748216,Skövde,crossfit,0,541 34,SE,0,2013-05-17T07:00:00Z,0,Norra Aspelundsvägen 3,1,,1,1,CrossFit Skövde,Sweden,Commercial,6961,
http://hiveactive.com.au/fitness-options-lindfield-2070/ha-crossfit/,https://profilepicsbucket.crossfit.com/7c628-A6966_2-184.jpg,1,5274,-33.784786,151.177721,Roseville,ha,2,2069,AU,0,2013-05-17T07:00:00Z,0,83 Pacific Highway,1,NSW,1,1,HA CrossFit,Australia,Commercial,6966,New South Wales
http://www.crossfitfig.com/,https://profilepicsbucket.crossfit.com/2c1f7-A6970_2-184.jpg,1,5241,39.009186,-94.2589738,Blue Springs,crossfit,2,64014,US,0,2013-05-17T07:00:00Z,0,309 SE County Road AA,1,MO,1,1,CrossFit Fig,United States,Commercial,6970,Missouri
http://www.crossfitbunbury.com.au,https://profilepicsbucket.crossfit.com/d42ca-A6976_4-184.jpg,1,8097,-33.33801,115.65327,Bunbury,crossfit,4,6230,AU,0,2013-05-20T07:00:00Z,0,17 Mummery Cres,1,WA,1,0,CrossFit Bunbury,Australia,Commercial,6976,Western Australia
http://www.crossfiteastturku.fi/,https://profilepicsbucket.crossfit.com/pukie.png,1,5600,60.4430146,22.3151788,Turku,crossfit,0,20520,FI,0,2013-05-20T07:00:00Z,0,Sampsankatu 3,1,,1,0,CrossFit East Turku,Finland,Commercial,6977,
http://www.crossfitnolensville.com/,https://profilepicsbucket.crossfit.com/83adb-A6982_5-184.jpg,1,12148,35.9669438,-86.6769314,Nolensville,crossfit,5,37135,US,0,2013-05-20T07:00:00Z,0,7177 nolensville rd,1,TN,1,0,CrossFit Nolensville,United States,Commercial,6982,Tennessee
http://crossfitnorrkoping.se,https://profilepicsbucket.crossfit.com/pukie.png,1,9446,58.3453635,15.5197843,Norrköping,crossfit,0,60186,SE,0,2013-05-21T07:00:00Z,0,Sankt Persgatan 19,1,,1,1,CrossFit Norrköping,Sweden,Commercial,6978,
http://www.crossfitemeraldisle.com/,https://profilepicsbucket.crossfit.com/96c44-A6983_2-184.jpg,1,5228,34.695159,-77.133229,Swansboro,crossfit,2,28584,US,0,2013-05-21T07:00:00Z,0,748 West Corbett Ave.,1,NC,1,1,CrossFit Emerald Isle,United States,Commercial,6983,North Carolina
http://www.crossfitamdom.de,https://profilepicsbucket.crossfit.com/553b6-A7005_2-184.jpg,1,5268,50.9200523,6.9319386,Köln,crossfit,2,50937,DE,0,2013-05-22T07:00:00Z,0,Luxemburger Straße 154,1,,1,0,CrossFit Am Dom,Germany,Commercial,7005,
http://www.crossfit740.com/,https://profilepicsbucket.crossfit.com/d479c-A7006_6-184.jpg,1,5366,39.72387,-82.611998,Lancaster,crossfit,6,43130,US,0,2013-05-22T07:00:00Z,0,560 W. Fair Ave.,1,OH,1,0,CrossFit 740,United States,Commercial,7006,Ohio
http://www.crossfit817.com/,https://profilepicsbucket.crossfit.com/1515d-A7019_4-184.jpg,1,5609,32.9333194,-97.3227806,Fort Worth,crossfit,4,76177,US,0,2013-05-22T07:00:00Z,0,12803 Harmon Road,1,TX,1,1,CrossFit 817,United States,Commercial,7019,Texas
http://www.crossfitsjd.com/,https://profilepicsbucket.crossfit.com/9a60a-A7008_2-184.jpg,1,5491,41.371458,2.058733,Sant Joan Despi,crossfit,2,08970,ES,0,2013-05-23T07:00:00Z,0,Carrer Vallespir, 8,1,,1,0,CrossFit SJD,Spain,Commercial,7008,
http://www.crossfitload.it/,https://profilepicsbucket.crossfit.com/pukie.png,1,5476,40.8693638,17.1180878,Putignano,crossfit,0,70017,IT,0,2013-05-23T07:00:00Z,0,Strada comunale del Rosario,12,1,,1,1,CrossFit Load,Italy,Commercial,7010,
http://oregoncrossfit.com/,https://profilepicsbucket.crossfit.com/6cf0c-A7025_5-184.jpg,1,7110,44.0742011,-121.303357,Bend,oregon,5,97701,US,0,2013-05-23T07:00:00Z,0,2470 NE 2nd Street,1,OR,1,0,Oregon CrossFit,United States,Commercial,7025,Oregon
http://crossfitopo.com/,https://profilepicsbucket.crossfit.com/84d26-A7027_2-184.jpg,1,6231,41.171265,-8.6194256,Paranhos,crossfit,2,4250-471,PT,0,2013-05-23T07:00:00Z,0,Rua Silva Porto 630,1,,1,0,CrossFit OPO,Portugal,Commercial,7027,
http://www.queenstreetfitness.com/,https://profilepicsbucket.crossfit.com/a2368-A7028_5-184.jpg,1,5271,44.233053,-76.488408,Kingston,crossfit,5,K7K 1B4,CA,0,2013-05-23T07:00:00Z,0,226 Queen Street,1,ON,1,0,CrossFit Queen Street,Canada,Commercial,7028,Ontario
http://www.crossfitnewfound.com/,https://profilepicsbucket.crossfit.com/7f30e-A7033_1-184.jpg,1,5294,37.4308206,-77.6123665,Midlothian,crossfit,1,23112,US,0,2013-05-23T07:00:00Z,0,3930-A Castle Rock,1,VA,1,0,CrossFit NewFound,United States,Commercial,7033,Virginia
http://www.crossfitjorvik.co.uk/,https://profilepicsbucket.crossfit.com/71913-A7037_3-184.jpg,1,5263,53.9607282,-1.0667697,York,crossfit,3,YO317XD,GB,0,2013-05-24T07:00:00Z,0,Unit 9A Ebor Industrial Estate, Hallfield Road,1,,1,1,CrossFit Jorvik,United Kingdom,Commercial,7037,
https://www.crossfitpowervalley.com/,https://profilepicsbucket.crossfit.com/5ebb3-A7044_4-184.jpg,1,5273,44.61127598505257,-123.11238327381861,Albany,crossfit,4,97321,US,0,2013-05-24T07:00:00Z,0,3201 Pacific Blvd SW,1,OR,1,1,CrossFit Mid Valley,United States,Commercial,7044,Oregon
http://crossfitbasement.fi/,https://profilepicsbucket.crossfit.com/01be7-A7050_3-184.jpg,1,5494,60.1699794,24.9223254,Helsinki,crossfit,3,00380,FI,0,2013-05-24T07:00:00Z,0,Hietaniemenkatu 14,1,,1,0,CrossFit Basement,Finland,Commercial,7050,
http://www.crossfitbattlebox.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,6289,51.594984,0.0363558,South Woodford,crossfit,0,E18 1HB,GB,0,2013-05-27T07:00:00Z,0,Unit 3B, 4 Raven Road,1,,1,1,CrossFit BattleBox,United Kingdom,Commercial,7056,
http://d12crossfit.ie/,https://profilepicsbucket.crossfit.com/f9efd-A7059_1-184.jpg,1,5304,53.2950448,-6.362441,Tallaght,d12,1,D24,IE,0,2013-05-27T07:00:00Z,0,66 Broomhill Road,1,,1,0,D12 CrossFit,Ireland,Commercial,7059,
http://www.crossfiteastkilbride.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,12619,55.750555,-4.154712,East Kilbride,crossfit,0,G75 0XE,GB,0,2013-05-27T07:00:00Z,0,63 Colvilles Place,1,,1,0,CrossFit East Kilbride,United Kingdom,Commercial,7063,
http://www.crossfitextremeftg.co.il,https://profilepicsbucket.crossfit.com/6782b-A7065_2-184.jpg,1,5298,32.0232603,34.8622494,Or-Yehuda,crossfit,2,,IL,0,2013-05-28T07:00:00Z,0,15 Ma'ale Hahoma Str,1,,1,0,CrossFit Extreme FTG,Israel,Commercial,7065,
http://crowpeakcrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5336,44.488919,-103.802888,Spearfish,spearfish,0,57783,US,0,2013-05-28T07:00:00Z,0,725 Industrial Drive,1,SD,1,0,Spearfish Crow Peak CrossFit,United States,Commercial,7067,South Dakota
http://www.championcitycrossfit.com/,https://profilepicsbucket.crossfit.com/1ff7f-A7068_2-184.jpg,1,5607,39.941919,-83.855917,Springfield,champion,2,45504,US,0,2013-05-28T07:00:00Z,0,1105 Upper Valley Pike,1,OH,1,0,Champion City CrossFit,United States,Commercial,7068,Ohio
http://www.crossfitrecourse.com/,https://profilepicsbucket.crossfit.com/33cbf-A7074_2-184.jpg,1,5291,43.2179618,-77.4301847,Webster,crossfit,2,14580,US,0,2013-05-28T07:00:00Z,0,205 North Ave,1,NY,1,0,CrossFit Recourse,United States,Commercial,7074,New York
http://www.crossfitalajuela.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5739,10.0046149,-84.2114112,Alajuela,crossfit,0,,CR,0,2013-05-29T07:00:00Z,0,Monserrat,1,,1,1,CrossFit Alajuela,Costa Rica,Commercial,7077,
http://www.crossfitaloha.com/,https://profilepicsbucket.crossfit.com/452ab-A7078_1-184.jpg,1,5688,20.8675841,-156.4975766,Kahului,aloha,1,96732,US,0,2013-05-29T07:00:00Z,0,47 La'a Street,1,HI,1,0,Aloha CrossFit,United States,Commercial,7078,Hawaii
http://www.crossfitdedication.com,https://profilepicsbucket.crossfit.com/9145b-A7080_2-184.jpg,1,5559,39.848621,-84.187484,Vandalia,crossfit,2,45414,US,0,2013-05-29T07:00:00Z,0,6945 Homestretch Rd.,1,OH,1,1,CrossFit Dedication,United States,Commercial,7080,Ohio
http://www.t800crossfit.co.uk/,https://profilepicsbucket.crossfit.com/fd45e-A7081_2-184.jpg,1,5912,52.3335164,1.1359731,Eye,t,2,IP23 7HU,GB,0,2013-05-29T07:00:00Z,0,Unit 2 Progress Way Mid Suffolk Business Park,1,,1,1,T 800 CrossFit,United Kingdom,Commercial,7081,
https://www.irontidecrossfit.com/,https://profilepicsbucket.crossfit.com/09d77-A7082_7-184.jpg,1,5287,34.736665,-76.731378,Morehead City,iron,7,28557,US,0,2013-05-29T07:00:00Z,0,1209A North 20th Street,1,NC,1,1,Iron Tide CrossFit,United States,Commercial,7082,North Carolina
http://basicgym.se/crossfit/,https://profilepicsbucket.crossfit.com/pukie.png,1,5407,56.02,14.16,Kristianstad,crossfit,0,29154,SE,0,2013-05-30T07:00:00Z,0,Arenavägen 4,1,,1,0,CrossFit Kristianstad,Sweden,Commercial,7089,
http://www.crossfitomnia.com/,https://profilepicsbucket.crossfit.com/21e8d-A7094_4-184.jpg,1,12514,39.699988,-104.999663,Denver,crossfit,4,80223,US,0,2013-05-31T07:00:00Z,0,901 S Jason St Unit C,1,CO,1,0,CrossFit Omnia,United States,Commercial,7094,Colorado
http://www.crossfitimpressions.com/,https://profilepicsbucket.crossfit.com/c40f1-A7101_2-184.jpg,1,5518,32.923516,-97.12553,Southlake,crossfit,2,76092,US,0,2013-05-31T07:00:00Z,0,1605 Hart St. Suite 100,1,TX,1,1,CrossFit Impressions,United States,Commercial,7101,Texas
http://passioncrossfit.com/,https://profilepicsbucket.crossfit.com/caff8-A7104_2-184.jpg,1,5953,34.0582301,-84.3055964,Alpharetta,crossfit,2,30009,US,0,2013-05-31T07:00:00Z,0,11445 North Fulton Industrial Blvd,1,GA,1,1,CrossFit UNTD,United States,Commercial,7104,Georgia
http://www.crossfitwatsonville.com/,https://profilepicsbucket.crossfit.com/57f35-A7105_5-184.jpg,1,5314,36.9278538,-121.7907697,Watsonville,crossfit,5,95076,US,0,2013-05-31T07:00:00Z,0,57 Hangar Way,1,CA,1,0,CrossFit Watsonville,United States,Commercial,7105,California
http://www.crossfitpegasus.ch,https://profilepicsbucket.crossfit.com/a3f2f-A7113_4-184.jpg,1,6597,47.4896828,7.5965915,Reinach,connected,4,CH-4153,CH,0,2013-06-01T07:00:00Z,0,Sternenhofstrasse 15A,1,,1,0,Connected 2022 CrossFit,Switzerland,Commercial,7113,
https://crossfitcarroll.squarespace.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5545,42.065455,-94.868506,Carroll,crossfit,0,51401,US,0,2013-06-02T07:00:00Z,0,516 N Adams St., Suite 127,1,IA,1,0,CrossFit Carroll,United States,Commercial,7118,Iowa
https://www.346gritcrossfit.com/,https://profilepicsbucket.crossfit.com/601e0-A7124_2-184.jpg,1,8349,45.526553,-122.435951,Gresham,crossfit,2,97030,US,0,2013-06-03T07:00:00Z,0,346 NE 219th Ave.,1,OR,1,1,CrossFit 3-46 Grit,United States,Commercial,7124,Oregon
http://www.railsidecrossfit.com/,https://profilepicsbucket.crossfit.com/47182-A7125_2-184.jpg,1,11938,33.64585,-96.605397,Sherman,railside,2,75090,US,0,2013-06-03T07:00:00Z,0,908 N Broughton St,1,TX,1,0,Railside CrossFit,United States,Commercial,7125,Texas
http://www.planetformcarcassonne.com/crossfit/index.php,https://profilepicsbucket.crossfit.com/pukie.png,1,5361,43.2316068,2.3219321,Carcassonne,crossfit,0,11000,FR,0,2013-06-04T07:00:00Z,0,Rue Vauban,1,,1,0,CrossFit Carcassonne,France,Commercial,7134,
http://crossfitreformation.com/,https://profilepicsbucket.crossfit.com/78cf7-A7137_4-184.jpg,1,5398,46.58483932210717,-120.56014968620089,Yakima,double,4,98902,US,0,2013-06-05T07:00:00Z,0,3806 W Nob Hill, #106,1,WA,1,0,Double Down CrossFit,United States,Commercial,7137,Washington
http://www.crossfitnassau.com/,https://profilepicsbucket.crossfit.com/f87cf-A7140_4-184.jpg,1,10455,40.376854958988844,-74.58208805139961,Monmouth Junction,crossfit,4,08852,US,0,2013-06-05T07:00:00Z,0,4260 U.S. Hwy 1, Suite 6, Monmouth Junction, NJ 08852,1,NJ,1,0,CrossFit Nassau,United States,Commercial,7140,New Jersey
http://crossfit309.com/,https://profilepicsbucket.crossfit.com/0ac6c-A7142_2-184.jpg,1,5411,40.7549319,-89.563878,Peoria Heights,crossfit,2,61616,US,0,2013-06-05T07:00:00Z,0,5629 N. Galena Rd,1,IL,1,1,CrossFit 309,United States,Commercial,7142,Illinois
